source_file,component_name,component_type,start_line,end_line,cyclomatic_complexity,complexity_rank,normalized_complexity,total_tests,affected_tests,affected_test_ratio,coverage_percentage,coverage_gap,associated_test_duration,normalized_test_cost,qa_resource_priority_score,qa_priority,data_source,derivation_status
src/commerce_platform/orders/segment_005.py,process_16_2,function,337,405,32,E,1.0,540,8,0.014815,0.402439,0.597561,0.017162,0.512315,0.550804,High QA Priority,radon+lizard,complete
src/commerce_platform/orders/segment_005.py,process_17_1,function,519,587,32,E,1.0,540,8,0.014815,0.402439,0.597561,0.017162,0.512315,0.550804,High QA Priority,radon+lizard,complete
src/commerce_platform/orders/segment_005.py,process_15_2,function,101,149,22,D,0.6875,540,8,0.014815,0.402439,0.597561,0.017162,0.512315,0.441429,Medium QA Priority,radon+lizard,complete
src/commerce_platform/orders/segment_005.py,process_16_1,function,283,331,22,D,0.6875,540,8,0.014815,0.402439,0.597561,0.017162,0.512315,0.441429,Medium QA Priority,radon+lizard,complete
src/commerce_platform/orders/segment_005.py,process_17_0,function,465,513,22,D,0.6875,540,8,0.014815,0.402439,0.597561,0.017162,0.512315,0.441429,Medium QA Priority,radon+lizard,complete
src/commerce_platform/orders/segment_005.py,process_17_4,function,647,695,22,D,0.6875,540,8,0.014815,0.402439,0.597561,0.017162,0.512315,0.441429,Medium QA Priority,radon+lizard,complete
src/commerce_platform/orders/segment_005.py,process_15_1,function,67,95,12,C,0.375,540,8,0.014815,0.402439,0.597561,0.017162,0.512315,0.332054,Medium QA Priority,radon+lizard,complete
src/commerce_platform/orders/segment_005.py,process_16_0,function,249,277,12,C,0.375,540,8,0.014815,0.402439,0.597561,0.017162,0.512315,0.332054,Medium QA Priority,radon+lizard,complete
src/commerce_platform/orders/segment_005.py,process_16_4,function,431,459,12,C,0.375,540,8,0.014815,0.402439,0.597561,0.017162,0.512315,0.332054,Medium QA Priority,radon+lizard,complete
src/commerce_platform/orders/segment_005.py,process_17_3,function,613,641,12,C,0.375,540,8,0.014815,0.402439,0.597561,0.017162,0.512315,0.332054,Medium QA Priority,radon+lizard,complete
src/commerce_platform/orders/segment_005.py,process_15_0,function,47,61,5,A,0.15625,540,8,0.014815,0.402439,0.597561,0.017162,0.512315,0.255491,Medium QA Priority,radon+lizard,complete
src/commerce_platform/orders/segment_005.py,process_15_4,function,229,243,5,A,0.15625,540,8,0.014815,0.402439,0.597561,0.017162,0.512315,0.255491,Medium QA Priority,radon+lizard,complete
src/commerce_platform/orders/segment_005.py,process_16_3,function,411,425,5,A,0.15625,540,8,0.014815,0.402439,0.597561,0.017162,0.512315,0.255491,Medium QA Priority,radon+lizard,complete
src/commerce_platform/orders/segment_005.py,process_17_2,function,593,607,5,A,0.15625,540,8,0.014815,0.402439,0.597561,0.017162,0.512315,0.255491,Medium QA Priority,radon+lizard,complete
src/commerce_platform/orders/segment_005.py,OrdersContext,class,11,14,3,A,0.09375,540,8,0.014815,0.402439,0.597561,0.017162,0.512315,0.233616,Low QA Priority,radon,complete
src/commerce_platform/orders/segment_005.py,__init__,function,12,14,2,A,0.0625,540,8,0.014815,0.402439,0.597561,0.017162,0.512315,0.222679,Low QA Priority,radon+lizard,complete
src/commerce_platform/orders/segment_005.py,OrdersService15,class,17,25,2,A,0.0625,540,8,0.014815,0.402439,0.597561,0.017162,0.512315,0.222679,Low QA Priority,radon,complete
src/commerce_platform/orders/segment_005.py,OrdersService16,class,27,35,2,A,0.0625,540,8,0.014815,0.402439,0.597561,0.017162,0.512315,0.222679,Low QA Priority,radon,complete
src/commerce_platform/orders/segment_005.py,OrdersService17,class,37,45,2,A,0.0625,540,8,0.014815,0.402439,0.597561,0.017162,0.512315,0.222679,Low QA Priority,radon,complete
src/commerce_platform/orders/segment_005.py,OrdersError,class,7,8,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.017162,0.512315,0.211741,Low QA Priority,radon,complete
src/commerce_platform/orders/segment_005.py,__init__,function,20,22,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.017162,0.512315,0.211741,Low QA Priority,radon+lizard,complete
src/commerce_platform/orders/segment_005.py,health_check,function,24,25,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.017162,0.512315,0.211741,Low QA Priority,radon+lizard,complete
src/commerce_platform/orders/segment_005.py,__init__,function,30,32,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.017162,0.512315,0.211741,Low QA Priority,radon+lizard,complete
src/commerce_platform/orders/segment_005.py,health_check,function,34,35,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.017162,0.512315,0.211741,Low QA Priority,radon+lizard,complete
src/commerce_platform/orders/segment_005.py,__init__,function,40,42,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.017162,0.512315,0.211741,Low QA Priority,radon+lizard,complete
src/commerce_platform/orders/segment_005.py,health_check,function,44,45,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.017162,0.512315,0.211741,Low QA Priority,radon+lizard,complete
src/commerce_platform/orders/segment_006.py,process_18_3,function,155,223,32,E,1.0,540,8,0.014815,0.402439,0.597561,0.022458,0.670402,0.574517,High QA Priority,radon+lizard,complete
src/commerce_platform/orders/segment_006.py,process_19_2,function,337,405,32,E,1.0,540,8,0.014815,0.402439,0.597561,0.022458,0.670402,0.574517,High QA Priority,radon+lizard,complete
src/commerce_platform/orders/segment_006.py,process_20_1,function,519,587,32,E,1.0,540,8,0.014815,0.402439,0.597561,0.022458,0.670402,0.574517,High QA Priority,radon+lizard,complete
src/commerce_platform/orders/segment_006.py,process_18_2,function,101,149,22,D,0.6875,540,8,0.014815,0.402439,0.597561,0.022458,0.670402,0.465142,Medium QA Priority,radon+lizard,complete
src/commerce_platform/orders/segment_006.py,process_19_1,function,283,331,22,D,0.6875,540,8,0.014815,0.402439,0.597561,0.022458,0.670402,0.465142,Medium QA Priority,radon+lizard,complete
src/commerce_platform/orders/segment_006.py,process_20_0,function,465,513,22,D,0.6875,540,8,0.014815,0.402439,0.597561,0.022458,0.670402,0.465142,Medium QA Priority,radon+lizard,complete
src/commerce_platform/orders/segment_006.py,process_20_4,function,647,695,22,D,0.6875,540,8,0.014815,0.402439,0.597561,0.022458,0.670402,0.465142,Medium QA Priority,radon+lizard,complete
src/commerce_platform/orders/segment_006.py,process_18_1,function,67,95,12,C,0.375,540,8,0.014815,0.402439,0.597561,0.022458,0.670402,0.355767,Medium QA Priority,radon+lizard,complete
src/commerce_platform/orders/segment_006.py,process_19_0,function,249,277,12,C,0.375,540,8,0.014815,0.402439,0.597561,0.022458,0.670402,0.355767,Medium QA Priority,radon+lizard,complete
src/commerce_platform/orders/segment_006.py,process_19_4,function,431,459,12,C,0.375,540,8,0.014815,0.402439,0.597561,0.022458,0.670402,0.355767,Medium QA Priority,radon+lizard,complete
src/commerce_platform/orders/segment_006.py,process_20_3,function,613,641,12,C,0.375,540,8,0.014815,0.402439,0.597561,0.022458,0.670402,0.355767,Medium QA Priority,radon+lizard,complete
src/commerce_platform/orders/segment_006.py,process_18_0,function,47,61,5,A,0.15625,540,8,0.014815,0.402439,0.597561,0.022458,0.670402,0.279204,Medium QA Priority,radon+lizard,complete
src/commerce_platform/orders/segment_006.py,process_18_4,function,229,243,5,A,0.15625,540,8,0.014815,0.402439,0.597561,0.022458,0.670402,0.279204,Medium QA Priority,radon+lizard,complete
src/commerce_platform/orders/segment_006.py,process_19_3,function,411,425,5,A,0.15625,540,8,0.014815,0.402439,0.597561,0.022458,0.670402,0.279204,Medium QA Priority,radon+lizard,complete
src/commerce_platform/orders/segment_006.py,process_20_2,function,593,607,5,A,0.15625,540,8,0.014815,0.402439,0.597561,0.022458,0.670402,0.279204,Medium QA Priority,radon+lizard,complete
src/commerce_platform/orders/segment_006.py,OrdersContext,class,11,14,3,A,0.09375,540,8,0.014815,0.402439,0.597561,0.022458,0.670402,0.257329,Medium QA Priority,radon,complete
src/commerce_platform/orders/segment_006.py,__init__,function,12,14,2,A,0.0625,540,8,0.014815,0.402439,0.597561,0.022458,0.670402,0.246392,Low QA Priority,radon+lizard,complete
src/commerce_platform/orders/segment_006.py,OrdersService18,class,17,25,2,A,0.0625,540,8,0.014815,0.402439,0.597561,0.022458,0.670402,0.246392,Low QA Priority,radon,complete
src/commerce_platform/orders/segment_006.py,OrdersService19,class,27,35,2,A,0.0625,540,8,0.014815,0.402439,0.597561,0.022458,0.670402,0.246392,Low QA Priority,radon,complete
src/commerce_platform/orders/segment_006.py,OrdersService20,class,37,45,2,A,0.0625,540,8,0.014815,0.402439,0.597561,0.022458,0.670402,0.246392,Low QA Priority,radon,complete
src/commerce_platform/orders/segment_006.py,OrdersError,class,7,8,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.022458,0.670402,0.235454,Low QA Priority,radon,complete
src/commerce_platform/orders/segment_006.py,__init__,function,20,22,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.022458,0.670402,0.235454,Low QA Priority,radon+lizard,complete
src/commerce_platform/orders/segment_006.py,health_check,function,24,25,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.022458,0.670402,0.235454,Low QA Priority,radon+lizard,complete
src/commerce_platform/orders/segment_006.py,__init__,function,30,32,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.022458,0.670402,0.235454,Low QA Priority,radon+lizard,complete
src/commerce_platform/orders/segment_006.py,health_check,function,34,35,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.022458,0.670402,0.235454,Low QA Priority,radon+lizard,complete
src/commerce_platform/orders/segment_006.py,__init__,function,40,42,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.022458,0.670402,0.235454,Low QA Priority,radon+lizard,complete
src/commerce_platform/orders/segment_006.py,health_check,function,44,45,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.022458,0.670402,0.235454,Low QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_000.py,process_0_3,function,155,223,32,E,1.0,540,8,0.014815,0.402439,0.597561,0.032105,0.958355,0.61771,High QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_000.py,process_1_2,function,337,405,32,E,1.0,540,8,0.014815,0.402439,0.597561,0.032105,0.958355,0.61771,High QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_000.py,process_2_1,function,519,587,32,E,1.0,540,8,0.014815,0.402439,0.597561,0.032105,0.958355,0.61771,High QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_000.py,process_0_2,function,101,149,22,D,0.6875,540,8,0.014815,0.402439,0.597561,0.032105,0.958355,0.508335,High QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_000.py,process_1_1,function,283,331,22,D,0.6875,540,8,0.014815,0.402439,0.597561,0.032105,0.958355,0.508335,High QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_000.py,process_2_0,function,465,513,22,D,0.6875,540,8,0.014815,0.402439,0.597561,0.032105,0.958355,0.508335,High QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_000.py,process_2_4,function,647,695,22,D,0.6875,540,8,0.014815,0.402439,0.597561,0.032105,0.958355,0.508335,High QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_000.py,process_0_1,function,67,95,12,C,0.375,540,8,0.014815,0.402439,0.597561,0.032105,0.958355,0.39896,Medium QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_000.py,process_1_0,function,249,277,12,C,0.375,540,8,0.014815,0.402439,0.597561,0.032105,0.958355,0.39896,Medium QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_000.py,process_1_4,function,431,459,12,C,0.375,540,8,0.014815,0.402439,0.597561,0.032105,0.958355,0.39896,Medium QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_000.py,process_2_3,function,613,641,12,C,0.375,540,8,0.014815,0.402439,0.597561,0.032105,0.958355,0.39896,Medium QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_000.py,process_0_0,function,47,61,5,A,0.15625,540,8,0.014815,0.402439,0.597561,0.032105,0.958355,0.322397,Medium QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_000.py,process_0_4,function,229,243,5,A,0.15625,540,8,0.014815,0.402439,0.597561,0.032105,0.958355,0.322397,Medium QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_000.py,process_1_3,function,411,425,5,A,0.15625,540,8,0.014815,0.402439,0.597561,0.032105,0.958355,0.322397,Medium QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_000.py,process_2_2,function,593,607,5,A,0.15625,540,8,0.014815,0.402439,0.597561,0.032105,0.958355,0.322397,Medium QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_000.py,PaymentsContext,class,11,14,3,A,0.09375,540,8,0.014815,0.402439,0.597561,0.032105,0.958355,0.300522,Medium QA Priority,radon,complete
src/commerce_platform/payments/segment_000.py,__init__,function,12,14,2,A,0.0625,540,8,0.014815,0.402439,0.597561,0.032105,0.958355,0.289585,Medium QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_000.py,PaymentsService0,class,17,25,2,A,0.0625,540,8,0.014815,0.402439,0.597561,0.032105,0.958355,0.289585,Medium QA Priority,radon,complete
src/commerce_platform/payments/segment_000.py,PaymentsService1,class,27,35,2,A,0.0625,540,8,0.014815,0.402439,0.597561,0.032105,0.958355,0.289585,Medium QA Priority,radon,complete
src/commerce_platform/payments/segment_000.py,PaymentsService2,class,37,45,2,A,0.0625,540,8,0.014815,0.402439,0.597561,0.032105,0.958355,0.289585,Medium QA Priority,radon,complete
src/commerce_platform/payments/segment_000.py,PaymentsError,class,7,8,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.032105,0.958355,0.278647,Medium QA Priority,radon,complete
src/commerce_platform/payments/segment_000.py,__init__,function,20,22,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.032105,0.958355,0.278647,Medium QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_000.py,health_check,function,24,25,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.032105,0.958355,0.278647,Medium QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_000.py,__init__,function,30,32,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.032105,0.958355,0.278647,Medium QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_000.py,health_check,function,34,35,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.032105,0.958355,0.278647,Medium QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_000.py,__init__,function,40,42,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.032105,0.958355,0.278647,Medium QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_000.py,health_check,function,44,45,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.032105,0.958355,0.278647,Medium QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_001.py,process_3_3,function,155,223,32,E,1.0,540,8,0.014815,0.402439,0.597561,0.028016,0.83631,0.599403,High QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_001.py,process_4_2,function,337,405,32,E,1.0,540,8,0.014815,0.402439,0.597561,0.028016,0.83631,0.599403,High QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_001.py,process_5_1,function,519,587,32,E,1.0,540,8,0.014815,0.402439,0.597561,0.028016,0.83631,0.599403,High QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_001.py,process_3_2,function,101,149,22,D,0.6875,540,8,0.014815,0.402439,0.597561,0.028016,0.83631,0.490028,Medium QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_001.py,process_4_1,function,283,331,22,D,0.6875,540,8,0.014815,0.402439,0.597561,0.028016,0.83631,0.490028,Medium QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_001.py,process_5_0,function,465,513,22,D,0.6875,540,8,0.014815,0.402439,0.597561,0.028016,0.83631,0.490028,Medium QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_001.py,process_5_4,function,647,695,22,D,0.6875,540,8,0.014815,0.402439,0.597561,0.028016,0.83631,0.490028,Medium QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_001.py,process_3_1,function,67,95,12,C,0.375,540,8,0.014815,0.402439,0.597561,0.028016,0.83631,0.380653,Medium QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_001.py,process_4_0,function,249,277,12,C,0.375,540,8,0.014815,0.402439,0.597561,0.028016,0.83631,0.380653,Medium QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_001.py,process_4_4,function,431,459,12,C,0.375,540,8,0.014815,0.402439,0.597561,0.028016,0.83631,0.380653,Medium QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_001.py,process_5_3,function,613,641,12,C,0.375,540,8,0.014815,0.402439,0.597561,0.028016,0.83631,0.380653,Medium QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_001.py,process_3_0,function,47,61,5,A,0.15625,540,8,0.014815,0.402439,0.597561,0.028016,0.83631,0.304091,Medium QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_001.py,process_3_4,function,229,243,5,A,0.15625,540,8,0.014815,0.402439,0.597561,0.028016,0.83631,0.304091,Medium QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_001.py,process_4_3,function,411,425,5,A,0.15625,540,8,0.014815,0.402439,0.597561,0.028016,0.83631,0.304091,Medium QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_001.py,process_5_2,function,593,607,5,A,0.15625,540,8,0.014815,0.402439,0.597561,0.028016,0.83631,0.304091,Medium QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_001.py,PaymentsContext,class,11,14,3,A,0.09375,540,8,0.014815,0.402439,0.597561,0.028016,0.83631,0.282216,Medium QA Priority,radon,complete
src/commerce_platform/payments/segment_001.py,__init__,function,12,14,2,A,0.0625,540,8,0.014815,0.402439,0.597561,0.028016,0.83631,0.271278,Medium QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_001.py,PaymentsService3,class,17,25,2,A,0.0625,540,8,0.014815,0.402439,0.597561,0.028016,0.83631,0.271278,Medium QA Priority,radon,complete
src/commerce_platform/payments/segment_001.py,PaymentsService4,class,27,35,2,A,0.0625,540,8,0.014815,0.402439,0.597561,0.028016,0.83631,0.271278,Medium QA Priority,radon,complete
src/commerce_platform/payments/segment_001.py,PaymentsService5,class,37,45,2,A,0.0625,540,8,0.014815,0.402439,0.597561,0.028016,0.83631,0.271278,Medium QA Priority,radon,complete
src/commerce_platform/payments/segment_001.py,PaymentsError,class,7,8,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.028016,0.83631,0.260341,Medium QA Priority,radon,complete
src/commerce_platform/payments/segment_001.py,__init__,function,20,22,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.028016,0.83631,0.260341,Medium QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_001.py,health_check,function,24,25,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.028016,0.83631,0.260341,Medium QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_001.py,__init__,function,30,32,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.028016,0.83631,0.260341,Medium QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_001.py,health_check,function,34,35,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.028016,0.83631,0.260341,Medium QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_001.py,__init__,function,40,42,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.028016,0.83631,0.260341,Medium QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_001.py,health_check,function,44,45,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.028016,0.83631,0.260341,Medium QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_002.py,process_6_3,function,155,223,32,E,1.0,540,8,0.014815,0.402439,0.597561,0.031971,0.954376,0.617113,High QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_002.py,process_7_2,function,337,405,32,E,1.0,540,8,0.014815,0.402439,0.597561,0.031971,0.954376,0.617113,High QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_002.py,process_8_1,function,519,587,32,E,1.0,540,8,0.014815,0.402439,0.597561,0.031971,0.954376,0.617113,High QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_002.py,process_6_2,function,101,149,22,D,0.6875,540,8,0.014815,0.402439,0.597561,0.031971,0.954376,0.507738,High QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_002.py,process_7_1,function,283,331,22,D,0.6875,540,8,0.014815,0.402439,0.597561,0.031971,0.954376,0.507738,High QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_002.py,process_8_0,function,465,513,22,D,0.6875,540,8,0.014815,0.402439,0.597561,0.031971,0.954376,0.507738,High QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_002.py,process_8_4,function,647,695,22,D,0.6875,540,8,0.014815,0.402439,0.597561,0.031971,0.954376,0.507738,High QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_002.py,process_6_1,function,67,95,12,C,0.375,540,8,0.014815,0.402439,0.597561,0.031971,0.954376,0.398363,Medium QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_002.py,process_7_0,function,249,277,12,C,0.375,540,8,0.014815,0.402439,0.597561,0.031971,0.954376,0.398363,Medium QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_002.py,process_7_4,function,431,459,12,C,0.375,540,8,0.014815,0.402439,0.597561,0.031971,0.954376,0.398363,Medium QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_002.py,process_8_3,function,613,641,12,C,0.375,540,8,0.014815,0.402439,0.597561,0.031971,0.954376,0.398363,Medium QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_002.py,process_6_0,function,47,61,5,A,0.15625,540,8,0.014815,0.402439,0.597561,0.031971,0.954376,0.321801,Medium QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_002.py,process_6_4,function,229,243,5,A,0.15625,540,8,0.014815,0.402439,0.597561,0.031971,0.954376,0.321801,Medium QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_002.py,process_7_3,function,411,425,5,A,0.15625,540,8,0.014815,0.402439,0.597561,0.031971,0.954376,0.321801,Medium QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_002.py,process_8_2,function,593,607,5,A,0.15625,540,8,0.014815,0.402439,0.597561,0.031971,0.954376,0.321801,Medium QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_002.py,PaymentsContext,class,11,14,3,A,0.09375,540,8,0.014815,0.402439,0.597561,0.031971,0.954376,0.299926,Medium QA Priority,radon,complete
src/commerce_platform/payments/segment_002.py,__init__,function,12,14,2,A,0.0625,540,8,0.014815,0.402439,0.597561,0.031971,0.954376,0.288988,Medium QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_002.py,PaymentsService6,class,17,25,2,A,0.0625,540,8,0.014815,0.402439,0.597561,0.031971,0.954376,0.288988,Medium QA Priority,radon,complete
src/commerce_platform/payments/segment_002.py,PaymentsService7,class,27,35,2,A,0.0625,540,8,0.014815,0.402439,0.597561,0.031971,0.954376,0.288988,Medium QA Priority,radon,complete
src/commerce_platform/payments/segment_002.py,PaymentsService8,class,37,45,2,A,0.0625,540,8,0.014815,0.402439,0.597561,0.031971,0.954376,0.288988,Medium QA Priority,radon,complete
src/commerce_platform/payments/segment_002.py,PaymentsError,class,7,8,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.031971,0.954376,0.278051,Medium QA Priority,radon,complete
src/commerce_platform/payments/segment_002.py,__init__,function,20,22,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.031971,0.954376,0.278051,Medium QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_002.py,health_check,function,24,25,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.031971,0.954376,0.278051,Medium QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_002.py,__init__,function,30,32,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.031971,0.954376,0.278051,Medium QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_002.py,health_check,function,34,35,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.031971,0.954376,0.278051,Medium QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_002.py,__init__,function,40,42,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.031971,0.954376,0.278051,Medium QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_002.py,health_check,function,44,45,1,A,0.03125,540,8,0.014815,0.402439,0.597561,0.031971,0.954376,0.278051,Medium QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_003.py,process_9_3,function,155,223,32,E,1.0,540,8,0.014815,0.402439,0.597561,0.014981,0.447204,0.541037,High QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_003.py,process_10_2,function,337,405,32,E,1.0,540,8,0.014815,0.402439,0.597561,0.014981,0.447204,0.541037,High QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_003.py,process_11_1,function,519,587,32,E,1.0,540,8,0.014815,0.402439,0.597561,0.014981,0.447204,0.541037,High QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_003.py,process_9_2,function,101,149,22,D,0.6875,540,8,0.014815,0.402439,0.597561,0.014981,0.447204,0.431662,Medium QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_003.py,process_10_1,function,283,331,22,D,0.6875,540,8,0.014815,0.402439,0.597561,0.014981,0.447204,0.431662,Medium QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_003.py,process_11_0,function,465,513,22,D,0.6875,540,8,0.014815,0.402439,0.597561,0.014981,0.447204,0.431662,Medium QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_003.py,process_11_4,function,647,695,22,D,0.6875,540,8,0.014815,0.402439,0.597561,0.014981,0.447204,0.431662,Medium QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_003.py,process_9_1,function,67,95,12,C,0.375,540,8,0.014815,0.402439,0.597561,0.014981,0.447204,0.322287,Medium QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_003.py,process_10_0,function,249,277,12,C,0.375,540,8,0.014815,0.402439,0.597561,0.014981,0.447204,0.322287,Medium QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_003.py,process_10_4,function,431,459,12,C,0.375,540,8,0.014815,0.402439,0.597561,0.014981,0.447204,0.322287,Medium QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_003.py,process_11_3,function,613,641,12,C,0.375,540,8,0.014815,0.402439,0.597561,0.014981,0.447204,0.322287,Medium QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_003.py,process_9_0,function,47,61,5,A,0.15625,540,8,0.014815,0.402439,0.597561,0.014981,0.447204,0.245725,Low QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_003.py,process_9_4,function,229,243,5,A,0.15625,540,8,0.014815,0.402439,0.597561,0.014981,0.447204,0.245725,Low QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_003.py,process_10_3,function,411,425,5,A,0.15625,540,8,0.014815,0.402439,0.597561,0.014981,0.447204,0.245725,Low QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_003.py,process_11_2,function,593,607,5,A,0.15625,540,8,0.014815,0.402439,0.597561,0.014981,0.447204,0.245725,Low QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_003.py,PaymentsContext,class,11,14,3,A,0.09375,540,8,0.014815,0.402439,0.597561,0.014981,0.447204,0.22385,Low QA Priority,radon,complete
src/commerce_platform/payments/segment_003.py,__init__,function,12,14,2,A,0.0625,540,8,0.014815,0.402439,0.597561,0.014981,0.447204,0.212912,Low QA Priority,radon+lizard,complete
src/commerce_platform/payments/segment_003.py,PaymentsService9,class,17,25,2,A,0.0625,540,8,0.014815,0.402439,0.597561,0.014981,0.447204,0.212912,Low QA Priority,radon,complete
